-1.217111750258630082e+03,5.101209647919640133e+01,-1.239629280629967525e+03
-1.217771866368301289e+03,3.154248066803284800e+01,-1.239629280629967525e+03
-1.218120555300669366e+03,1.206479833308854666e+01,-1.239629280629967525e+03
-1.218157727883687585e+03,-7.415969395921230500e+00,-1.239629280629967525e+03
-1.217883374611016052e+03,-2.689484060023724865e+01,-1.239629280629967525e+03
-1.217297565644455062e+03,-4.636683384610845593e+01,-1.239629280629967525e+03
-1.216400450795998950e+03,-6.582696945872012861e+01,-1.239629280629967525e+03
-1.215192259489527032e+03,-8.527027079567221790e+01,-1.239629280629967525e+03
-1.213673300702128927e+03,-1.046917655196821073e+02,-1.239629280629967525e+03
-1.211843962885091742e+03,-1.240864868701865902e+02,-1.239629280629967525e+03
-1.209704713864555742e+03,-1.434494749335174220e+02,-1.239629280629967525e+03
-1.207256100721877374e+03,-1.627757779113261449e+02,-1.239629280629967525e+03
-1.204498749653719415e+03,-1.820604533869333750e+02,-1.239629280629967525e+03
-1.201433365811911926e+03,-2.012985695892787135e+02,-1.239629280629967525e+03
-1.198060733123119462e+03,-2.204852066541487545e+02,-1.239629280629967525e+03
-1.194381714088363196e+03,-2.396154578823595216e+02,-1.239629280629967525e+03
-1.190397249562449133e+03,-2.586844309945721534e+02,-1.239629280629967525e+03
-1.186108358513358553e+03,-2.776872493824216122e+02,-1.239629280629967525e+03
-1.181516137761662094e+03,-2.966190533556367654e+02,-1.239629280629967525e+03
-1.176621761700023853e+03,-3.154750013848347976e+02,-1.239629280629967525e+03
-1.171426481992867366e+03,-3.342502713396707463e+02,-1.239629280629967525e+03
-1.165931627256281899e+03,-3.529400617220261438e+02,-1.239629280629967525e+03
-1.160138602718247739e+03,-3.715395928939210535e+02,-1.239629280629967525e+03
-1.154048889859270275e+03,-3.900441082998365232e+02,-1.239629280629967525e+03
-1.147664046033512932e+03,-4.084488756831327692e+02,-1.239629280629967525e+03
-1.140985704070527390e+03,-4.267491882962544310e+02,-1.239629280629967525e+03
-1.134015571857680015e+03,-4.449403661044116234e+02,-1.239629280629967525e+03
-1.126755431903387262e+03,-4.630177569824293755e+02,-1.239629280629967525e+03
-1.119207140881263740e+03,-4.809767379044605491e+02,-1.239629280629967525e+03
-1.111372629155305276e+03,-4.988127161262564755e+02,-1.239629280629967525e+03
-1.103253900286227918e+03,-5.165211303596927337e+02,-1.239629280629967525e+03
-1.094853030519086360e+03,-5.340974519392520961e+02,-1.239629280629967525e+03
-1.086172168252304118e+03,-5.515371859801632581e+02,-1.239629280629967525e+03
-1.077213533488253915e+03,-5.688358725279016426e+02,-1.239629280629967525e+03
-1.067979417265523352e+03,-5.859890876987572028e+02,-1.239629280629967525e+03
-1.058472181073017055e+03,-6.029924448111761421e+02,-1.239629280629967525e+03
-1.048694256246038776e+03,-6.198415955075915917e+02,-1.239629280629967525e+03
-1.038648143344515120e+03,-6.365322308664508455e+02,-1.239629280629967525e+03
-1.028336411513513895e+03,-6.530600825041582311e+02,-1.239629280629967525e+03
-1.017761697826222303e+03,-6.694209236666526976e+02,-1.239629280629967525e+03
