1.200000000000000000e+01 1.000000000000000000e+02
1.200069444444444500e+01 1.000000000000000000e+02
1.200138888888888822e+01 1.000000000000000000e+02
1.200208333333333321e+01 9.985999999999999943e+01
1.200277777777777821e+01 9.972000000000001307e+01
1.200347222222222143e+01 9.957999999999999829e+01
1.200416666666666643e+01 9.944000000000001194e+01
1.200486111111111143e+01 9.930000000000001137e+01
1.200555555555555642e+01 9.916000000000001080e+01
1.200624999999999964e+01 9.902000000000002444e+01
1.200694444444444464e+01 9.888000000000002387e+01
1.200763888888888964e+01 9.874000000000002331e+01
1.200833333333333286e+01 9.860000000000002274e+01
1.200902777777777786e+01 9.846000000000002217e+01
1.200972222222222285e+01 9.832000000000003581e+01
1.201041666666666607e+01 9.818000000000003524e+01
1.201111111111111107e+01 9.804000000000002046e+01
1.201180555555555607e+01 9.790000000000003411e+01
1.201249999999999929e+01 9.776000000000003354e+01
1.201319444444444429e+01 9.762000000000003297e+01
1.201388888888888928e+01 9.748000000000004661e+01
1.201458333333333250e+01 9.734000000000004604e+01
1.201527777777777750e+01 9.720000000000004547e+01
1.201597222222222250e+01 9.706000000000004491e+01
1.201666666666666750e+01 9.692000000000004434e+01
1.201736111111111072e+01 9.678000000000005798e+01
1.201805555555555571e+01 9.664000000000005741e+01
1.201875000000000071e+01 9.650000000000005684e+01
1.201944444444444393e+01 9.636000000000005627e+01
1.202013888888888893e+01 9.622000000000005571e+01
1.202083333333333393e+01 9.608000000000006935e+01
1.202152777777777715e+01 9.594000000000006878e+01
1.202222222222222214e+01 9.580000000000006821e+01
1.202291666666666714e+01 9.566000000000006764e+01
1.202361111111111036e+01 9.552000000000006708e+01
1.202430555555555536e+01 9.538000000000008072e+01
1.202500000000000036e+01 9.524000000000008015e+01
1.202569444444444358e+01 9.510000000000007958e+01
1.202638888888888857e+01 9.496000000000007901e+01
1.202708333333333357e+01 9.482000000000007844e+01
1.202777777777777857e+01 9.468000000000009209e+01
1.202847222222222179e+01 9.454000000000009152e+01
1.202916666666666679e+01 9.440000000000009095e+01
1.202986111111111178e+01 9.426000000000009038e+01
1.203055555555555500e+01 9.412000000000008981e+01
1.203125000000000000e+01 9.398000000000010346e+01
1.203194444444444500e+01 9.384000000000010289e+01
1.203263888888888822e+01 9.370000000000010232e+01
1.203333333333333321e+01 9.430305913635163506e+01
1.203402777777777821e+01 9.491380466408058680e+01
1.203472222222222143e+01 9.553199865931293289e+01
